id_product;id_product_attribute;variant_sku;quantity;attributes
1912;8695;;0;"Размер: S"
1912;8696;;0;"Размер: М"
1912;8697;;0;"Размер: L"
1912;8698;;0;"Размер: XL"
1912;8699;;0;"Размер: 2XL"
1913;8700;;0;"Цвят: черен | Размер: S"
1913;8701;;0;"Цвят: черен | Размер: М"
1913;8702;;0;"Размер: L | Цвят: черен"
1913;8703;;0;"Цвят: черен | Размер: XL"
1913;8704;;0;"Цвят: черен | Размер: 2XL"
1914;8705;;0;"Размер: S | Цвят: син"
1914;8706;;0;"Цвят: син | Размер: М"
1914;8707;;0;"Размер: L | Цвят: син"
1914;8708;;0;"Размер: XL | Цвят: син"
1914;8709;;0;"Цвят: син | Размер: 2XL"
1915;8725;;0;"Цвят: бял | Размер: S"
1915;8726;;0;"Размер: М | Цвят: бял"
1915;8727;;0;"Размер: L | Цвят: бял"
1915;8728;;0;"Размер: XL | Цвят: бял"
1915;8729;;0;"Размер: 2XL | Цвят: бял"
1916;8730;;0;"Размер: S | Цвят: черен"
1916;8731;;0;"Цвят: черен | Размер: М"
1916;8732;;0;"Цвят: черен | Размер: L"
1916;8733;;0;"Цвят: черен | Размер: XL"
1916;8734;;0;"Цвят: черен | Размер: 2XL"
1917;8735;;0;"Размер: S | Цвят: черен"
1917;8736;;0;"Размер: М | Цвят: черен"
1917;8737;;0;"Размер: L | Цвят: черен"
1917;8738;;0;"Размер: XL | Цвят: черен"
1917;8739;;0;"Цвят: черен | Размер: 2XL"
1918;8740;;0;"Цвят: черен | Размер: S"
1918;8741;;0;"Цвят: черен | Размер: М"
1918;8742;;0;"Цвят: черен | Размер: L"
1918;8743;;0;"Цвят: черен | Размер: XL"
1918;8744;;0;"Цвят: черен | Размер: 2XL"
1919;8745;;0;"Размер: S | Цвят: черен"
1919;8746;;0;"Размер: М | Цвят: черен"
1919;8747;;0;"Цвят: черен | Размер: L"
1919;8748;;0;"Цвят: черен | Размер: XL"
1919;8749;;0;"Размер: 2XL | Цвят: черен"
1920;8750;;0;"Цвят: черен | Размер: S"
1920;8751;;0;"Цвят: черен | Размер: М"
1920;8752;;0;"Цвят: черен | Размер: L"
1920;8753;;0;"Цвят: черен | Размер: XL"
1920;8754;;0;"Размер: 2XL | Цвят: черен"
1921;8755;;0;"Размер: S | Цвят: черен"
1921;8756;;0;"Цвят: черен | Размер: М"
1921;8757;;0;"Размер: L | Цвят: черен"
1921;8758;;0;"Цвят: черен | Размер: XL"
1921;8759;;0;"Размер: 2XL | Цвят: черен"
1922;8760;;0;"Размер: S | Цвят: черен"
1922;8761;;0;"Размер: М | Цвят: черен"
1922;8762;;0;"Размер: L | Цвят: черен"
1922;8763;;0;"Размер: XL | Цвят: черен"
1922;8764;;0;"Цвят: черен | Размер: 2XL"
1923;8765;;0;"Размер: S | Цвят: черен"
1923;8766;;0;"Размер: М | Цвят: черен"
1923;8767;;0;"Размер: L | Цвят: черен"
1923;8768;;0;"Размер: XL | Цвят: черен"
1923;8769;;0;"Размер: 2XL | Цвят: черен"
1924;8770;;0;"Размер: S | Цвят: черен"
1924;8771;;0;"Цвят: черен | Размер: М"
1924;8772;;0;"Цвят: черен | Размер: L"
1924;8773;;0;"Цвят: черен | Размер: XL"
1924;8774;;0;"Цвят: черен | Размер: 2XL"
1925;8775;;0;"Цвят: черен | Размер: S"
1925;8776;;0;"Размер: М | Цвят: черен"
1925;8777;;0;"Размер: L | Цвят: черен"
1925;8778;;0;"Размер: XL | Цвят: черен"
1925;8779;;0;"Цвят: черен | Размер: 2XL"
1926;8780;;0;"Цвят: черен | Размер: S"
1926;8781;;0;"Цвят: черен | Размер: М"
1926;8782;;0;"Цвят: черен | Размер: L"
1926;8783;;0;"Цвят: черен | Размер: XL"
1926;8784;;0;"Цвят: черен | Размер: 2XL"
1928;8825;;0;"Цвят: бял | Размер: S"
1928;8826;;0;"Размер: М | Цвят: бял"
1928;8827;;0;"Размер: L | Цвят: бял"
1928;8828;;1;"Размер: XL | Цвят: бял"
1928;8829;;1;"Цвят: бял | Размер: 2XL"
1929;8830;;0;"Цвят: черен | Размер: S"
1929;8831;;0;"Цвят: черен | Размер: М"
1929;8832;;0;"Цвят: черен | Размер: L"
1929;8833;;0;"Цвят: черен | Размер: XL"
1929;8834;;1;"Размер: 2XL | Цвят: черен"
1930;8835;;0;"Цвят: черен | Размер: S"
1930;8836;;0;"Размер: М | Цвят: черен"
1930;8837;;0;"Размер: L | Цвят: черен"
1930;8838;;0;"Цвят: черен | Размер: XL"
1930;8839;;1;"Цвят: черен | Размер: 2XL"
1931;8840;;0;"Размер: S | Цвят: черен"
1931;8841;;0;"Цвят: черен | Размер: М"
1931;8842;;0;"Размер: L | Цвят: черен"
1931;8843;;0;"Цвят: черен | Размер: XL"
1931;8844;;0;"Размер: 2XL | Цвят: черен"
1932;8845;;0;"Размер: S | Цвят: черен"
1932;8846;;0;"Размер: М | Цвят: черен"
1932;8847;;0;"Размер: L | Цвят: черен"
1932;8848;;0;"Размер: XL | Цвят: черен"
1932;8849;;0;"Размер: 2XL | Цвят: черен"
1933;8853;;0;"Размер: XL | Цвят: черен"
1933;8854;;0;"Размер: 2XL | Цвят: черен"
1933;9034;;0;"Цвят: черен | Размер: 3XL"
1934;8855;;1;"Размер: S | Цвят: черен"
1934;8856;;0;"Размер: М | Цвят: черен"
1934;8857;;0;"Цвят: черен | Размер: L"
1934;8858;;1;"Цвят: черен | Размер: XL"
1934;8859;;0;"Цвят: черен | Размер: 2XL"
1935;8860;;0;"Цвят: черен | Размер: S"
1935;8861;;0;"Размер: М | Цвят: черен"
1935;8862;;0;"Размер: L | Цвят: черен"
1935;8863;;0;"Размер: XL | Цвят: черен"
1935;8864;;0;"Размер: 2XL | Цвят: черен"
1936;8865;;0;"Цвят: черен | Размер: S"
1936;8866;;0;"Цвят: черен | Размер: М"
1936;8867;;0;"Цвят: черен | Размер: L"
1936;8868;;0;"Цвят: черен | Размер: XL"
1936;8869;;0;"Цвят: черен | Размер: 2XL"
1937;8870;;0;"Цвят: бял | Размер: S"
1937;8871;;0;"Цвят: бял | Размер: М"
1937;8872;;0;"Цвят: бял | Размер: L"
1937;8873;;0;"Цвят: бял | Размер: XL"
1937;8874;;0;"Размер: 2XL | Цвят: бял"
1938;8875;;0;"Цвят: черен | Размер: S"
1938;8876;;0;"Размер: М | Цвят: черен"
1938;8877;;0;"Размер: L | Цвят: черен"
1938;8878;;0;"Цвят: черен | Размер: XL"
1938;8879;;0;"Цвят: черен | Размер: 2XL"
1939;8880;;0;"Цвят: бял | Размер: S"
1939;8881;;0;"Размер: М | Цвят: бял"
1939;8882;;0;"Цвят: бял | Размер: L"
1939;8883;;0;"Цвят: бял | Размер: XL"
1939;8884;;1;"Размер: 2XL | Цвят: бял"
1940;8885;;0;"Размер: S | Цвят: черен"
1940;8886;;0;"Цвят: черен | Размер: М"
1940;8887;;0;"Размер: L | Цвят: черен"
1940;8888;;0;"Размер: XL | Цвят: черен"
1940;8889;;0;"Размер: 2XL | Цвят: черен"
1949;8941;;1;"Размер: М | Цвят: черен"
1949;8942;;0;"Цвят: черен | Размер: L"
1949;8943;;0;"Цвят: черен | Размер: XL"
1949;8944;;0;"Цвят: черен | Размер: 2XL"
1950;8916;;0;"Размер: S"
1950;8917;;0;"Размер: М"
1950;8918;;0;"Размер: L"
1950;8919;;0;"Размер: XL"
1950;8920;;0;"Размер: 2XL"
1951;8921;;0;"Цвят: каки | Размер: S"
1951;8922;;0;"Цвят: каки | Размер: М"
1951;8923;;0;"Размер: L | Цвят: каки"
1951;8924;;0;"Размер: XL | Цвят: каки"
1951;8925;;0;"Размер: 2XL | Цвят: каки"
1952;8967;;0;"Цвят: черен | Размер: М"
1952;8968;;0;"Размер: L | Цвят: черен"
1952;8969;;0;"Размер: XL | Цвят: черен"
1952;8970;;0;"Размер: 2XL | Цвят: черен"
1953;8906;;0;"Размер: S | Цвят: черен"
1953;8907;;1;"Размер: М | Цвят: черен"
1953;8908;;1;"Цвят: черен | Размер: L"
1953;8909;;1;"Размер: XL | Цвят: черен"
1953;8910;;0;"Размер: 2XL | Цвят: черен"
1954;8911;;0;"Цвят: светлокремав | Размер: S"
1954;8912;;0;"Цвят: светлокремав | Размер: М"
1954;8913;;0;"Цвят: светлокремав | Размер: L"
1954;8914;;0;"Цвят: светлокремав | Размер: XL"
1954;8915;;0;"Размер: 2XL | Цвят: светлокремав"
1955;9035;;0;"Размер: S"
1955;9036;;0;"Размер: М"
1955;9037;;0;"Размер: L"
1955;9038;;0;"Размер: XL"
1955;9039;;0;"Размер: 2XL"
1956;8995;;1;"Размер: S | Цвят: бял"
1956;8996;;1;"Цвят: бял | Размер: М"
1956;8997;;1;"Размер: L | Цвят: бял"
1956;8998;;1;"Размер: XL | Цвят: бял"
1956;8999;;1;"Размер: 2XL | Цвят: бял"
1957;8971;;0;"Размер: М | Цвят: черен"
1957;8972;;0;"Размер: L | Цвят: черен"
1957;8973;;0;"Размер: XL | Цвят: черен"
1957;8974;;0;"Цвят: черен | Размер: 2XL"
1958;8975;;0;"Цвят: черен | Размер: М"
1958;8976;;0;"Размер: L | Цвят: черен"
1958;8977;;0;"Размер: XL | Цвят: черен"
1958;8978;;0;"Цвят: черен | Размер: 2XL"
1959;9001;;0;"Размер: М"
1959;9002;;0;"Размер: L"
1959;9003;;0;"Размер: XL"
1959;9004;;0;"Размер: 2XL"
1959;9033;;0;"Размер: 3XL"
1960;8980;;0;"Цвят: черен | Размер: S"
1960;8981;;0;"Размер: М | Цвят: черен"
1960;8982;;0;"Размер: L | Цвят: черен"
1960;8983;;0;"Цвят: черен | Размер: XL"
1960;8984;;0;"Цвят: черен | Размер: 2XL"
1961;9407;;0;"Цвят: каки | Размер: М"
1961;9408;;0;"Цвят: каки | Размер: L"
1961;9409;;0;"Цвят: каки | Размер: XL"
1961;9410;;0;"Размер: 2XL | Цвят: каки"
1962;8985;;0;"Размер: S"
1962;8986;;1;"Размер: М"
1962;8987;;0;"Размер: L"
1962;8988;;0;"Размер: XL"
1962;8989;;0;"Размер: 2XL"
1963;8890;;0;"Размер: М | Цвят: черен"
1963;8891;;0;"Цвят: черен | Размер: L"
1963;8892;;0;"Размер: XL | Цвят: черен"
1963;8893;;0;"Цвят: черен | Размер: 2XL"
1964;8894;;0;"Размер: М | Цвят: червен"
1964;8895;;0;"Размер: L | Цвят: червен"
1964;8896;;0;"Размер: XL | Цвят: червен"
1964;8897;;1;"Размер: 2XL | Цвят: червен"
1965;8898;;0;"Размер: М | Цвят: черен"
1965;8899;;0;"Размер: L | Цвят: черен"
1965;8900;;1;"Размер: XL | Цвят: черен"
1965;8901;;0;"Размер: 2XL | Цвят: черен"
1966;8902;;0;"Размер: М | Цвят: черен"
1966;8903;;0;"Цвят: черен | Размер: L"
1966;8904;;0;"Цвят: черен | Размер: XL"
1966;8905;;0;"Цвят: черен | Размер: 2XL"
1967;8926;;0;"Цвят: черен | Размер: S"
1967;8927;;1;"Размер: М | Цвят: черен"
1967;8928;;0;"Размер: L | Цвят: черен"
1967;8929;;0;"Размер: XL | Цвят: черен"
1967;8930;;0;"Размер: 2XL | Цвят: черен"
1968;8936;;0;"Цвят: черен | Размер: М"
1968;8937;;0;"Цвят: черен | Размер: L"
1968;8938;;0;"Размер: XL | Цвят: черен"
1968;8939;;0;"Цвят: черен | Размер: 2XL"
1968;8940;;0;"Размер: 3XL | Цвят: черен"
1969;8931;;0;"Цвят: черен | Размер: S"
1969;8932;;0;"Размер: М | Цвят: черен"
1969;8933;;0;"Размер: L | Цвят: черен"
1969;8934;;0;"Цвят: черен | Размер: XL"
1969;8935;;0;"Цвят: черен | Размер: 2XL"
1970;8949;;0;"Цвят: тъмнозелен | Размер: М"
1970;8950;;1;"Цвят: тъмнозелен | Размер: L"
1970;8951;;0;"Цвят: тъмнозелен | Размер: XL"
1970;8952;;1;"Размер: 2XL | Цвят: тъмнозелен"
1971;8953;;1;"Цвят: черен | Размер: М"
1971;8954;;1;"Цвят: черен | Размер: L"
1971;8955;;1;"Цвят: черен | Размер: XL"
1971;8956;;1;"Размер: 2XL | Цвят: черен"
1972;9005;;0;"Цвят: черен | Размер: S"
1972;9006;;0;"Цвят: черен | Размер: М"
1972;9007;;0;"Цвят: черен | Размер: L"
1972;9008;;0;"Цвят: черен | Размер: XL"
1972;9009;;0;"Размер: 2XL | Цвят: черен"
1973;8957;;0;"Размер: М | Цвят: черен"
1973;8958;;1;"Цвят: черен | Размер: L"
1973;8959;;0;"Цвят: черен | Размер: XL"
1973;8960;;0;"Цвят: черен | Размер: 2XL"
1973;8961;;0;"Размер: 3XL | Цвят: черен"
1974;8962;;0;"Размер: 3XL | Цвят: черен"
1974;8963;;1;"Размер: 4XL | Цвят: черен"
1974;8964;;1;"Размер: 5XL | Цвят: черен"
1974;8965;;1;"Размер: 6XL | Цвят: черен"
1974;8966;;0;"Цвят: черен | Размер: 7XL"
1975;9010;;0;"Размер: S | Цвят: черен"
1975;9011;;0;"Цвят: черен | Размер: М"
1975;9012;;0;"Размер: L | Цвят: черен"
1975;9013;;0;"Размер: XL | Цвят: черен"
1976;9014;;0;"Размер: S | Цвят: каки"
1976;9015;;0;"Размер: М | Цвят: каки"
1976;9016;;0;"Цвят: каки | Размер: L"
1976;9017;;0;"Цвят: каки | Размер: XL"
1977;9018;;1;"Цвят: черен | Размер: S"
1977;9019;;0;"Размер: М | Цвят: черен"
1977;9020;;0;"Размер: L | Цвят: черен"
1977;9021;;0;"Размер: XL | Цвят: черен"
1978;9022;;1;"Цвят: каки | Размер: 30"
1978;9023;;0;"Цвят: каки | Размер: 32"
1978;9024;;2;"Размер: 34 | Цвят: каки"
1978;9025;;1;"Размер: 36 | Цвят: каки"
1978;9026;;1;"Размер: 38 | Цвят: каки"
1980;9027;;0;"Размер: 30 | Цвят: черен"
1980;9028;;0;"Цвят: черен | Размер: 32"
1980;9029;;0;"Цвят: черен | Размер: 34"
1980;9030;;0;"Цвят: черен | Размер: 36"
1980;9031;;1;"Цвят: черен | Размер: 38"
1982;9040;;1;"Цвят: бял | Размер: S"
1982;9041;;0;"Цвят: бял | Размер: М"
1982;9042;;1;"Цвят: бял | Размер: L"
1982;9089;;1;"Цвят: бял | Размер: XL"
1982;9090;;0;"Размер: 2XL | Цвят: бял"
1983;9043;;0;"Размер: S | Цвят: черен"
1983;9044;;0;"Размер: М | Цвят: черен"
1983;9045;;1;"Размер: L | Цвят: черен"
1983;9091;;1;"Цвят: черен | Размер: XL"
1983;9092;;1;"Размер: 2XL | Цвят: черен"
1984;9046;;1;"Цвят: черен | Размер: S"
1984;9047;;1;"Цвят: черен | Размер: М"
1984;9048;;1;"Цвят: черен | Размер: L"
1985;9049;;1;"Размер: S | Цвят: черен"
1985;9050;;2;"Цвят: черен | Размер: М"
1985;9051;;1;"Цвят: черен | Размер: L"
1986;9052;;0;"Размер: S | Цвят: черен"
1986;9053;;0;"Цвят: черен | Размер: М"
1986;9054;;0;"Размер: L | Цвят: черен"
1986;9055;;0;"Цвят: черен | Размер: XL"
1986;9056;;0;"Цвят: черен | Размер: 2XL"
1987;9057;;0;"Цвят: черен | Размер: S"
1987;9058;;0;"Размер: М | Цвят: черен"
1987;9059;;0;"Размер: L | Цвят: черен"
1987;9060;;0;"Размер: XL | Цвят: черен"
1987;9061;;0;"Размер: 2XL | Цвят: черен"
1988;9062;;0;"Цвят: черен | Размер: S"
1988;9063;;0;"Размер: М | Цвят: черен"
1988;9064;;0;"Размер: L | Цвят: черен"
1988;9065;;0;"Цвят: черен | Размер: XL"
1988;9066;;0;"Цвят: черен | Размер: 2XL"
1989;9067;;0;"Цвят: черен | Размер: S"
1989;9068;;0;"Размер: М | Цвят: черен"
1989;9069;;0;"Размер: L | Цвят: черен"
1989;9070;;0;"Цвят: черен | Размер: XL"
1989;9071;;0;"Цвят: черен | Размер: 2XL"
1990;9072;;0;"Цвят: черен | Размер: S"
1990;9073;;0;"Размер: М | Цвят: черен"
1990;9074;;0;"Размер: L | Цвят: черен"
1990;9075;;0;"Размер: XL | Цвят: черен"
1991;9076;;1;"Размер: S | Цвят: черен"
1991;9077;;0;"Размер: М | Цвят: черен"
1991;9078;;0;"Цвят: черен | Размер: L"
1991;9079;;0;"Размер: XL | Цвят: черен"
1992;9081;;1;"Размер: S | Цвят: черен"
1992;9082;;0;"Цвят: черен | Размер: М"
1992;9083;;0;"Цвят: черен | Размер: L"
1992;9084;;0;"Размер: XL | Цвят: черен"
1993;9085;;1;"Размер: S | Цвят: черен"
1993;9086;;0;"Размер: М | Цвят: черен"
1993;9087;;0;"Цвят: черен | Размер: L"
1993;9088;;0;"Цвят: черен | Размер: XL"
1994;9093;;0;"Цвят: черен | Размер: 3XL"
1994;9094;;1;"Цвят: черен | Размер: 4XL"
1994;9095;;0;"Цвят: черен | Размер: 5XL"
1994;9096;;0;"Размер: 6XL | Цвят: черен"
1995;9097;;0;"Цвят: черен | Размер: S"
1995;9098;;1;"Цвят: черен | Размер: М"
1995;9099;;1;"Размер: L | Цвят: черен"
1995;9100;;1;"Цвят: черен | Размер: XL"
1995;9101;;1;"Размер: 2XL | Цвят: черен"
1996;9486;;1;"Размер: S | Цвят: светлобежов"
1996;9487;;0;"Размер: М | Цвят: светлобежов"
1996;9488;;1;"Размер: L | Цвят: светлобежов"
1997;9489;;0;"Размер: S | Цвят: черен"
1997;9490;;0;"Размер: М | Цвят: черен"
1997;9491;;0;"Цвят: черен | Размер: L"
1998;9492;;1;"Размер: S | Цвят: тъмносин"
1998;9493;;1;"Цвят: тъмносин | Размер: М"
1998;9494;;0;"Цвят: тъмносин | Размер: L"
1999;9495;;0;"Цвят: черен | Размер: S"
1999;9496;;1;"Цвят: черен | Размер: М"
1999;9497;;0;"Цвят: черен | Размер: L"
2000;9119;;0;"Размер: S | Цвят: черен"
2000;9120;;0;"Размер: М | Цвят: черен"
2000;9121;;0;"Размер: L | Цвят: черен"
2000;9122;;0;"Цвят: черен | Размер: XL"
2000;9123;;0;"Цвят: черен | Размер: 2XL"
2002;9124;;0;"Размер: М | Цвят: светлокремав"
2002;9125;;0;"Размер: L | Цвят: светлокремав"
2002;9126;;0;"Размер: XL | Цвят: светлокремав"
2002;9127;;1;"Цвят: светлокремав | Размер: 2XL"
2003;9132;;0;"Размер: М | Цвят: тъмносин"
2003;9133;;1;"Размер: L | Цвят: тъмносин"
2003;9134;;1;"Размер: XL | Цвят: тъмносин"
2003;9135;;1;"Размер: 2XL | Цвят: тъмносин"
2004;9136;;0;"Цвят: светлобежов | Размер: S"
2004;9137;;0;"Цвят: светлобежов | Размер: М"
2004;9138;;0;"Цвят: светлобежов | Размер: L"
2004;9143;;1;"Размер: XL | Цвят: светлобежов"
2004;9144;;0;"Цвят: светлобежов | Размер: 2XL"
2005;9145;;0;"Цвят: черен | Размер: S"
2005;9146;;0;"Цвят: черен | Размер: М"
2005;9147;;0;"Цвят: черен | Размер: L"
2005;9148;;0;"Размер: XL | Цвят: черен"
2005;9149;;0;"Цвят: черен | Размер: 2XL"
2006;9150;;0;"Цвят: бял | Размер: S"
2006;9151;;0;"Размер: М | Цвят: бял"
2006;9152;;0;"Размер: L | Цвят: бял"
2006;9153;;1;"Цвят: бял | Размер: XL"
2006;9154;;0;"Размер: 2XL | Цвят: бял"
2007;9155;;0;"Размер: S | Цвят: черен"
2007;9156;;0;"Цвят: черен | Размер: М"
2007;9157;;0;"Цвят: черен | Размер: L"
2007;9158;;1;"Цвят: черен | Размер: XL"
2008;9159;;0;"Размер: S | Цвят: бял"
2008;9160;;0;"Цвят: бял | Размер: М"
2008;9161;;1;"Размер: L | Цвят: бял"
2008;9162;;0;"Цвят: бял | Размер: XL"
2009;9163;;0;"Размер: М | Цвят: бордо"
2009;9164;;0;"Размер: L | Цвят: бордо"
2009;9165;;0;"Цвят: бордо | Размер: XL"
2009;9166;;0;"Цвят: бордо | Размер: 2XL"
2010;9167;;0;"Размер: М | Цвят: син"
2010;9168;;1;"Размер: L | Цвят: син"
2010;9169;;1;"Размер: XL | Цвят: син"
2010;9170;;2;"Размер: 2XL | Цвят: син"
2011;9171;;0;"Размер: М | Цвят: тъмнозелен"
2011;9172;;0;"Цвят: тъмнозелен | Размер: L"
2011;9173;;0;"Размер: XL | Цвят: тъмнозелен"
2011;9174;;1;"Цвят: тъмнозелен | Размер: 2XL"
2012;9175;;1;"Размер: М | Цвят: светлобежов"
2012;9176;;0;"Цвят: светлобежов | Размер: L"
2012;9177;;1;"Цвят: светлобежов | Размер: XL"
2012;9178;;0;"Цвят: светлобежов | Размер: 2XL"
2013;9179;;1;"Цвят: черен | Размер: М"
2013;9180;;0;"Цвят: черен | Размер: L"
2013;9181;;0;"Размер: XL | Цвят: черен"
2013;9182;;1;"Размер: 2XL | Цвят: черен"
2014;9183;;0;"Цвят: индиго | Размер: М"
2014;9184;;0;"Цвят: индиго | Размер: L"
2014;9185;;1;"Цвят: индиго | Размер: XL"
2014;9186;;0;"Цвят: индиго | Размер: 2XL"
2015;9187;;0;"Цвят: тъмнозелен | Размер: М"
2015;9188;;0;"Цвят: тъмнозелен | Размер: L"
2015;9189;;0;"Размер: XL | Цвят: тъмнозелен"
2015;9190;;0;"Цвят: тъмнозелен | Размер: 2XL"
2017;9196;;0;"Размер: S | Цвят: черен"
2017;9197;;0;"Цвят: черен | Размер: М"
2017;9198;;0;"Размер: L | Цвят: черен"
2017;9199;;0;"Цвят: черен | Размер: XL"
2017;9200;;0;"Размер: 2XL | Цвят: черен"
2018;9201;;1;"Цвят: черен | Размер: 3XL"
2018;9202;;0;"Цвят: черен | Размер: 4XL"
2018;9203;;0;"Цвят: черен | Размер: 5XL"
2018;9204;;1;"Размер: 6XL | Цвят: черен"
2019;9205;;0;"Цвят: черен | Размер: S"
2019;9206;;0;"Размер: М | Цвят: черен"
2019;9207;;0;"Размер: L | Цвят: черен"
2019;9208;;0;"Цвят: черен | Размер: XL"
2019;9209;;0;"Размер: 2XL | Цвят: черен"
2020;9545;;0;"Размер: S | Цвят: тъмносин"
2020;9546;;0;"Цвят: тъмносин | Размер: М"
2020;9547;;0;"Цвят: тъмносин | Размер: L"
2020;9548;;0;"Цвят: тъмносин | Размер: XL"
2021;9498;;0;"Цвят: черен | Размер: S"
2021;9499;;0;"Цвят: черен | Размер: М"
2021;9500;;0;"Размер: L | Цвят: черен"
2021;9501;;0;"Размер: XL | Цвят: черен"
2021;9502;;0;"Цвят: черен | Размер: 2XL"
2022;9306;;0;"Размер: S | Цвят: бял"
2022;9307;;0;"Размер: М | Цвят: бял"
2022;9308;;0;"Цвят: бял | Размер: L"
2022;9309;;2;"Размер: XL | Цвят: бял"
2022;9310;;0;"Размер: 2XL | Цвят: бял"
2023;9234;;1;"Цвят: черен | Размер: S"
2023;9235;;0;"Цвят: черен | Размер: М"
2023;9236;;0;"Цвят: черен | Размер: L"
2023;9237;;0;"Размер: XL | Цвят: черен"
2024;9210;;0;"Размер: М"
2024;9211;;0;"Размер: L"
2024;9212;;0;"Размер: XL"
2024;9213;;0;"Размер: 2XL"
2024;9214;;0;"Размер: 3XL"
2025;9215;;0;"Размер: М | Цвят: черен"
2025;9216;;0;"Размер: L | Цвят: черен"
2025;9217;;0;"Размер: XL | Цвят: черен"
2025;9218;;0;"Цвят: черен | Размер: 2XL"
2025;9219;;0;"Размер: 3XL | Цвят: черен"
2027;9238;;0;"Размер: S"
2027;9239;;0;"Размер: М"
2027;9240;;0;"Размер: L"
2027;9241;;0;"Размер: XL"
2028;9242;;0;"Цвят: черен | Размер: S"
2028;9243;;0;"Размер: М | Цвят: черен"
2028;9244;;0;"Цвят: черен | Размер: L"
2028;9245;;0;"Цвят: черен | Размер: XL"
2029;9246;;0;"Цвят: черен | Размер: S"
2029;9247;;0;"Цвят: черен | Размер: М"
2029;9248;;0;"Цвят: черен | Размер: L"
2029;9249;;0;"Цвят: черен | Размер: XL"
2029;9250;;0;"Размер: 2XL | Цвят: черен"
2030;9251;;0;"Размер: S | Цвят: черен"
2030;9252;;0;"Цвят: черен | Размер: М"
2030;9253;;0;"Размер: L | Цвят: черен"
2030;9254;;0;"Цвят: черен | Размер: XL"
2030;9255;;0;"Цвят: черен | Размер: 2XL"
2031;9256;;0;"Размер: М | Цвят: черен"
2031;9257;;0;"Размер: L | Цвят: черен"
2031;9258;;0;"Цвят: черен | Размер: XL"
2031;9259;;0;"Размер: 2XL | Цвят: черен"
2031;9260;;0;"Цвят: черен | Размер: 3XL"
2032;9261;;1;"Цвят: черен | Размер: М"
2032;9262;;1;"Цвят: черен | Размер: L"
2032;9263;;0;"Размер: XL | Цвят: черен"
2032;9264;;0;"Цвят: черен | Размер: 2XL"
2032;9265;;0;"Размер: 3XL | Цвят: черен"
2033;9266;;0;"Размер: М | Цвят: черен"
2033;9267;;0;"Размер: L | Цвят: черен"
2033;9268;;0;"Цвят: черен | Размер: XL"
2033;9269;;0;"Размер: 2XL | Цвят: черен"
2033;9270;;0;"Цвят: черен | Размер: 3XL"
2034;9271;;0;"Цвят: черен | Размер: М"
2034;9272;;0;"Размер: L | Цвят: черен"
2034;9273;;0;"Размер: XL | Цвят: черен"
2034;9274;;0;"Размер: 2XL | Цвят: черен"
2034;9275;;0;"Размер: 3XL | Цвят: черен"
2035;9276;;0;"Цвят: черен | Размер: М"
2035;9277;;0;"Цвят: черен | Размер: L"
2035;9278;;0;"Цвят: черен | Размер: XL"
2035;9279;;0;"Размер: 2XL | Цвят: черен"
2035;9280;;0;"Цвят: черен | Размер: 3XL"
2036;9281;;0;"Размер: М | Цвят: черен"
2036;9282;;0;"Размер: L | Цвят: черен"
2036;9283;;0;"Размер: XL | Цвят: черен"
2036;9284;;0;"Цвят: черен | Размер: 2XL"
2036;9285;;0;"Цвят: черен | Размер: 3XL"
2037;9286;;0;"Размер: М | Цвят: тъмнозелен"
2037;9287;;0;"Цвят: тъмнозелен | Размер: L"
2037;9288;;0;"Цвят: тъмнозелен | Размер: XL"
2037;9289;;0;"Цвят: тъмнозелен | Размер: 2XL"
2037;9290;;0;"Цвят: тъмнозелен | Размер: 3XL"
2038;9291;;0;"Цвят: червен | Размер: М"
2038;9292;;0;"Размер: L | Цвят: червен"
2038;9293;;0;"Цвят: червен | Размер: XL"
2038;9294;;0;"Цвят: червен | Размер: 2XL"
2038;9295;;0;"Размер: 3XL | Цвят: червен"
2039;9296;;0;"Размер: М | Цвят: черен"
2039;9297;;0;"Размер: L | Цвят: черен"
2039;9298;;0;"Цвят: черен | Размер: XL"
2039;9299;;0;"Цвят: черен | Размер: 2XL"
2039;9300;;0;"Размер: 3XL | Цвят: черен"
2040;9301;;0;"Размер: М | Цвят: черен"
2040;9302;;0;"Цвят: черен | Размер: L"
2040;9303;;0;"Размер: XL | Цвят: черен"
2040;9304;;0;"Цвят: черен | Размер: 2XL"
2040;9305;;0;"Размер: 3XL | Цвят: черен"
2042;9312;;1;"Размер: М | Цвят: тъмнозелен"
2042;9313;;1;"Размер: L | Цвят: тъмнозелен"
2042;9314;;1;"Размер: XL | Цвят: тъмнозелен"
2042;9315;;1;"Размер: 2XL | Цвят: тъмнозелен"
2042;9316;;0;"Цвят: тъмнозелен | Размер: 3XL"
2043;9370;;1;"Размер: S"
2043;9371;;0;"Размер: М"
2043;9372;;0;"Размер: L"
2043;9373;;0;"Размер: XL"
2043;9374;;0;"Размер: 2XL"
2044;9317;;1;"Размер: XL | Цвят: тъмносин"
2044;9318;;1;"Цвят: тъмносин | Размер: 2XL"
2044;9319;;1;"Цвят: тъмносин | Размер: 3XL"
2044;9320;;1;"Цвят: тъмносин | Размер: 4XL"
2045;9411;;0;"Размер: М | Цвят: зелен"
2045;9412;;0;"Цвят: зелен | Размер: L"
